CFSE-A,sulfo-Cyanine5-A,replicate,sampleNum,cond,CFSE_cat,EU_cat
7314,2103,0,3,Ctrl,non-CFSE-low,EU-high
1079,2382,0,3,Ctrl,CFSE-low,EU-high
584,247,0,2,Ctrl,CFSE-low,EU-low
2490,817,1,1,Ctrl,non-CFSE-low,EU-low
17995,5450,1,2,Ctrl,non-CFSE-low,EU-high
957,2120,0,3,Ctrl,CFSE-low,EU-high
3300,2155,1,3,Ctrl,non-CFSE-low,EU-high
2814,2471,1,1,Ctrl,non-CFSE-low,EU-high
11628,4956,1,1,Ctrl,non-CFSE-low,EU-high
6125,5898,1,3,Ctrl,non-CFSE-low,EU-high
16328,5416,1,1,Ctrl,non-CFSE-low,EU-high
6295,4129,0,1,Ctrl,non-CFSE-low,EU-high
2601,2065,1,2,Ctrl,non-CFSE-low,EU-high
697,1589,1,3,Ctrl,CFSE-low,EU-high
6179,175,0,1,Ctrl,non-CFSE-low,EU-low
1691,3202,1,2,Ctrl,non-CFSE-low,EU-high
730,1864,0,2,Ctrl,CFSE-low,EU-high
5663,2570,0,2,Ctrl,non-CFSE-low,EU-high
1280,2346,0,2,Ctrl,non-CFSE-low,EU-high
16197,6326,1,3,Ctrl,non-CFSE-low,EU-high
11396,4342,1,3,Ctrl,non-CFSE-low,EU-high
4344,3008,0,1,Ctrl,non-CFSE-low,EU-high
1629,3268,0,3,Ctrl,non-CFSE-low,EU-high
4520,4141,0,1,Ctrl,non-CFSE-low,EU-high
9320,2990,1,3,Ctrl,non-CFSE-low,EU-high
4080,3411,1,1,Ctrl,non-CFSE-low,EU-high
2745,519,1,1,Ctrl,non-CFSE-low,EU-low
349,48,0,2,Ctrl,CFSE-low,EU-low
323,1095,1,3,Ctrl,CFSE-low,EU-low
3066,4117,1,3,Ctrl,non-CFSE-low,EU-high
4548,1660,0,2,Ctrl,non-CFSE-low,EU-high
1973,2618,1,3,Ctrl,non-CFSE-low,EU-high
9299,3605,0,2,Ctrl,non-CFSE-low,EU-high
3182,2321,1,2,Ctrl,non-CFSE-low,EU-high
12281,11560,0,1,Ctrl,non-CFSE-low,EU-high
12813,5628,1,3,Ctrl,non-CFSE-low,EU-high
581,268,1,3,Ctrl,CFSE-low,EU-low
6523,2999,1,1,Ctrl,non-CFSE-low,EU-high
5864,2570,0,3,Ctrl,non-CFSE-low,EU-high
2639,2219,0,3,Ctrl,non-CFSE-low,EU-high
1857,2143,1,2,Ctrl,non-CFSE-low,EU-high
396,1671,1,1,Ctrl,CFSE-low,EU-high
3899,2812,0,1,Ctrl,non-CFSE-low,EU-high
3785,3375,0,3,Ctrl,non-CFSE-low,EU-high
1808,1509,1,3,Ctrl,non-CFSE-low,EU-high
793,2006,0,3,Ctrl,CFSE-low,EU-high
457,1641,0,1,Ctrl,CFSE-low,EU-high
1200,1130,1,3,Ctrl,non-CFSE-low,EU-low
3335,55,1,1,Ctrl,non-CFSE-low,EU-low
358,1859,0,2,Ctrl,CFSE-low,EU-high
2236,1571,1,3,Ctrl,non-CFSE-low,EU-high
2639,3059,1,3,Ctrl,non-CFSE-low,EU-high
2728,2686,0,1,Ctrl,non-CFSE-low,EU-high
1450,115,1,1,Ctrl,non-CFSE-low,EU-low
3856,1730,1,3,Ctrl,non-CFSE-low,EU-high
1135,61,0,3,Ctrl,non-CFSE-low,EU-low
2968,2217,0,1,Ctrl,non-CFSE-low,EU-high
6464,2560,1,3,Ctrl,non-CFSE-low,EU-high
4021,171,1,1,Ctrl,non-CFSE-low,EU-low
712,1418,1,3,Ctrl,CFSE-low,EU-high
4179,2406,1,3,Ctrl,non-CFSE-low,EU-high
1487,300,0,2,Ctrl,non-CFSE-low,EU-low
133,119,0,2,Ctrl,CFSE-low,EU-low
10961,4261,1,2,Ctrl,non-CFSE-low,EU-high
14792,8873,0,3,Ctrl,non-CFSE-low,EU-high
3083,428,0,2,Ctrl,non-CFSE-low,EU-low
2020,1800,1,3,Ctrl,non-CFSE-low,EU-high
1996,2965,0,2,Ctrl,non-CFSE-low,EU-high
934,1668,0,2,Ctrl,CFSE-low,EU-high
610,3119,1,2,Ctrl,CFSE-low,EU-high
455,1522,0,1,Ctrl,CFSE-low,EU-high
1022,3223,0,3,Ctrl,CFSE-low,EU-high
382,1621,0,1,Ctrl,CFSE-low,EU-high
9951,890,1,3,Ctrl,non-CFSE-low,EU-low
1634,1533,1,3,Ctrl,non-CFSE-low,EU-high
2674,3883,1,2,Ctrl,non-CFSE-low,EU-high
1912,3200,0,2,Ctrl,non-CFSE-low,EU-high
1572,2257,0,2,Ctrl,non-CFSE-low,EU-high
4995,1758,0,3,Ctrl,non-CFSE-low,EU-high
1428,2100,1,1,Ctrl,non-CFSE-low,EU-high
7421,246,0,3,Ctrl,non-CFSE-low,EU-low
1611,413,0,2,Ctrl,non-CFSE-low,EU-low
2261,3884,0,3,Ctrl,non-CFSE-low,EU-high
2876,5206,1,2,Ctrl,non-CFSE-low,EU-high
1465,4173,0,1,Ctrl,non-CFSE-low,EU-high
3637,5216,1,3,Ctrl,non-CFSE-low,EU-high
1980,3134,0,2,Ctrl,non-CFSE-low,EU-high
608,1807,1,3,Ctrl,CFSE-low,EU-high
4986,2947,1,1,Ctrl,non-CFSE-low,EU-high
858,294,0,1,Ctrl,CFSE-low,EU-low
5204,3919,0,2,Ctrl,non-CFSE-low,EU-high
5417,4880,1,3,Ctrl,non-CFSE-low,EU-high
1780,2257,1,3,Ctrl,non-CFSE-low,EU-high
4001,2549,0,1,Ctrl,non-CFSE-low,EU-high
1354,4494,1,3,Ctrl,non-CFSE-low,EU-high
3588,3548,1,3,Ctrl,non-CFSE-low,EU-high
1402,2132,1,3,Ctrl,non-CFSE-low,EU-high
3719,1319,1,3,Ctrl,non-CFSE-low,EU-high
6715,2693,0,3,Ctrl,non-CFSE-low,EU-high
3231,1466,0,3,Ctrl,non-CFSE-low,EU-high
9278,368,1,3,Ctrl,non-CFSE-low,EU-low
6910,1684,1,1,Ctrl,non-CFSE-low,EU-high
4815,3506,0,1,Ctrl,non-CFSE-low,EU-high
738,1839,1,2,Ctrl,CFSE-low,EU-high
927,266,1,1,Ctrl,CFSE-low,EU-low
8046,2913,1,3,Ctrl,non-CFSE-low,EU-high
10493,3696,0,1,Ctrl,non-CFSE-low,EU-high
3033,2520,1,1,Ctrl,non-CFSE-low,EU-high
1406,23,0,2,Ctrl,non-CFSE-low,EU-low
2584,271,1,3,Ctrl,non-CFSE-low,EU-low
433,2170,0,3,Ctrl,CFSE-low,EU-high
2525,4241,1,2,Ctrl,non-CFSE-low,EU-high
1991,4776,1,3,Ctrl,non-CFSE-low,EU-high
2138,3319,0,3,Ctrl,non-CFSE-low,EU-high
1078,86,1,2,Ctrl,CFSE-low,EU-low
11328,4788,1,2,Ctrl,non-CFSE-low,EU-high
22387,5287,0,2,Ctrl,non-CFSE-low,EU-high
877,2147,1,3,Ctrl,CFSE-low,EU-high
30164,14741,0,1,Ctrl,non-CFSE-low,EU-high
1258,2101,1,2,Ctrl,non-CFSE-low,EU-high
2387,2946,1,3,Ctrl,non-CFSE-low,EU-high
2682,3197,1,3,Ctrl,non-CFSE-low,EU-high
1012,1339,1,3,Ctrl,CFSE-low,EU-high
3353,405,1,1,Ctrl,non-CFSE-low,EU-low
4672,3481,0,2,Ctrl,non-CFSE-low,EU-high
2409,1823,1,3,Ctrl,non-CFSE-low,EU-high
18507,2710,0,1,Ctrl,non-CFSE-low,EU-high
18312,2952,0,1,Ctrl,non-CFSE-low,EU-high
1796,2786,1,2,Ctrl,non-CFSE-low,EU-high
3596,2730,1,2,Ctrl,non-CFSE-low,EU-high
1639,3848,1,3,Ctrl,non-CFSE-low,EU-high
13058,4892,0,3,Ctrl,non-CFSE-low,EU-high
12808,8793,1,3,Ctrl,non-CFSE-low,EU-high
1515,7049,0,3,Ctrl,non-CFSE-low,EU-high
4811,7968,0,2,Ctrl,non-CFSE-low,EU-high
796,1465,0,1,Ctrl,CFSE-low,EU-high
1378,2835,0,2,Ctrl,non-CFSE-low,EU-high
5953,2294,1,2,Ctrl,non-CFSE-low,EU-high
3600,2650,0,1,Ctrl,non-CFSE-low,EU-high
13069,5445,0,2,Ctrl,non-CFSE-low,EU-high
2563,398,0,3,Ctrl,non-CFSE-low,EU-low
3458,2461,0,2,Ctrl,non-CFSE-low,EU-high
4172,1368,1,1,Ctrl,non-CFSE-low,EU-high
2565,1873,0,2,Ctrl,non-CFSE-low,EU-high
770,3437,0,3,Ctrl,CFSE-low,EU-high
1236,3533,0,1,Ctrl,non-CFSE-low,EU-high
1068,2306,1,2,Ctrl,CFSE-low,EU-high
3877,1704,0,2,Ctrl,non-CFSE-low,EU-high
23246,6038,1,3,Ctrl,non-CFSE-low,EU-high
4171,2795,0,3,Ctrl,non-CFSE-low,EU-high
290,1214,0,1,Ctrl,CFSE-low,EU-low
782,1275,1,3,Ctrl,CFSE-low,EU-high
452,1227,1,3,Ctrl,CFSE-low,EU-low
602,2035,1,2,Ctrl,CFSE-low,EU-high
891,216,1,2,Ctrl,CFSE-low,EU-low
17736,9799,0,3,Ctrl,non-CFSE-low,EU-high
1834,4481,0,1,Ctrl,non-CFSE-low,EU-high
982,2281,0,2,Ctrl,CFSE-low,EU-high
9352,10001,1,3,Ctrl,non-CFSE-low,EU-high
16467,5371,0,1,Ctrl,non-CFSE-low,EU-high
19119,4273,1,2,Ctrl,non-CFSE-low,EU-high
3680,252,0,1,Ctrl,non-CFSE-low,EU-low
2192,10,1,1,Ctrl,non-CFSE-low,EU-low
12433,3081,1,1,Ctrl,non-CFSE-low,EU-high
21149,6392,1,2,Ctrl,non-CFSE-low,EU-high
14458,2730,1,3,Ctrl,non-CFSE-low,EU-high
622,1923,0,1,Ctrl,CFSE-low,EU-high
3841,4962,0,3,Ctrl,non-CFSE-low,EU-high
9459,2123,1,2,Ctrl,non-CFSE-low,EU-high
3440,1285,1,3,Ctrl,non-CFSE-low,EU-high
1925,2214,1,3,Ctrl,non-CFSE-low,EU-high
4560,4118,1,3,Ctrl,non-CFSE-low,EU-high
22859,3134,1,3,Ctrl,non-CFSE-low,EU-high
4295,5250,1,1,Ctrl,non-CFSE-low,EU-high
1766,1518,1,3,Ctrl,non-CFSE-low,EU-high
6095,3368,1,3,Ctrl,non-CFSE-low,EU-high
882,1805,1,1,Ctrl,CFSE-low,EU-high
761,1302,1,3,Ctrl,CFSE-low,EU-high
708,3104,1,3,Ctrl,CFSE-low,EU-high
16346,4755,0,3,Ctrl,non-CFSE-low,EU-high
1425,4835,1,3,Ctrl,non-CFSE-low,EU-high
9135,2780,1,3,Ctrl,non-CFSE-low,EU-high
5464,859,1,3,Ctrl,non-CFSE-low,EU-low
1985,1674,1,2,Ctrl,non-CFSE-low,EU-high
1300,1111,1,3,Ctrl,non-CFSE-low,EU-low
2470,1363,1,3,Ctrl,non-CFSE-low,EU-high
12316,5249,0,3,Ctrl,non-CFSE-low,EU-high
2616,1415,1,3,Ctrl,non-CFSE-low,EU-high
660,2415,1,3,Ctrl,CFSE-low,EU-high
161,8,1,3,Ctrl,CFSE-low,EU-low
842,104,1,1,Ctrl,CFSE-low,EU-low
826,4229,1,1,Ctrl,CFSE-low,EU-high
4066,2230,1,3,Ctrl,non-CFSE-low,EU-high
11789,10010,0,2,Ctrl,non-CFSE-low,EU-high
3170,2250,1,1,Ctrl,non-CFSE-low,EU-high
10271,8004,1,1,Ctrl,non-CFSE-low,EU-high
406,232,0,2,Ctrl,CFSE-low,EU-low
12589,6899,0,2,Ctrl,non-CFSE-low,EU-high
17035,3843,1,3,Ctrl,non-CFSE-low,EU-high
942,2572,0,1,Ctrl,CFSE-low,EU-high
6458,4177,1,1,Ctrl,non-CFSE-low,EU-high
898,3806,0,2,Ctrl,CFSE-low,EU-high
7454,4838,0,3,Ctrl,non-CFSE-low,EU-high
6622,4204,0,3,Ctrl,non-CFSE-low,EU-high
1164,1913,1,3,Ctrl,non-CFSE-low,EU-high
2733,2891,1,3,Ctrl,non-CFSE-low,EU-high
12957,3384,1,2,Ctrl,non-CFSE-low,EU-high
9605,2439,0,1,Ctrl,non-CFSE-low,EU-high
7933,4170,1,2,Ctrl,non-CFSE-low,EU-high
9599,1902,1,2,Ctrl,non-CFSE-low,EU-high
12981,4625,1,3,Ctrl,non-CFSE-low,EU-high
283,1984,0,2,Ctrl,CFSE-low,EU-high
2769,6358,1,3,Ctrl,non-CFSE-low,EU-high
2939,3797,1,3,Ctrl,non-CFSE-low,EU-high
1558,3124,0,3,Ctrl,non-CFSE-low,EU-high
1193,3039,1,1,Ctrl,non-CFSE-low,EU-high
4797,2638,1,2,Ctrl,non-CFSE-low,EU-high
2359,4429,0,3,Ctrl,non-CFSE-low,EU-high
14716,4226,1,3,Ctrl,non-CFSE-low,EU-high
3113,60,1,1,Ctrl,non-CFSE-low,EU-low
10844,4893,1,3,Ctrl,non-CFSE-low,EU-high
2231,4724,0,3,Ctrl,non-CFSE-low,EU-high
4191,2294,1,3,Ctrl,non-CFSE-low,EU-high
1025,4947,0,3,Ctrl,CFSE-low,EU-high
7379,1996,0,3,Ctrl,non-CFSE-low,EU-high
2961,10210,0,1,Ctrl,non-CFSE-low,EU-high
6521,951,0,2,Ctrl,non-CFSE-low,EU-low
403,1936,0,2,Ctrl,CFSE-low,EU-high
421,1333,1,3,Ctrl,CFSE-low,EU-high
4767,2550,1,2,Ctrl,non-CFSE-low,EU-high
5947,2333,0,1,Ctrl,non-CFSE-low,EU-high
748,87,0,1,Ctrl,CFSE-low,EU-low
2005,540,0,3,Ctrl,non-CFSE-low,EU-low
6368,7694,0,3,Ctrl,non-CFSE-low,EU-high
6115,4077,1,1,Ctrl,non-CFSE-low,EU-high
8629,4695,1,3,Ctrl,non-CFSE-low,EU-high
2201,1223,0,2,Ctrl,non-CFSE-low,EU-low
5217,3472,1,1,Ctrl,non-CFSE-low,EU-high
13087,2614,1,3,Ctrl,non-CFSE-low,EU-high
5619,2432,0,3,Ctrl,non-CFSE-low,EU-high
2464,5937,0,1,Ctrl,non-CFSE-low,EU-high
13961,7029,1,2,Ctrl,non-CFSE-low,EU-high
2095,2624,0,3,Ctrl,non-CFSE-low,EU-high
2568,2437,0,1,Ctrl,non-CFSE-low,EU-high
2942,428,0,3,Ctrl,non-CFSE-low,EU-low
12703,3693,0,2,Ctrl,non-CFSE-low,EU-high
1948,2038,0,1,Ctrl,non-CFSE-low,EU-high
1594,318,0,2,Ctrl,non-CFSE-low,EU-low
14613,4730,1,3,Ctrl,non-CFSE-low,EU-high
576,1273,0,1,Ctrl,CFSE-low,EU-high
2839,2418,0,2,Ctrl,non-CFSE-low,EU-high
3650,3182,0,2,Ctrl,non-CFSE-low,EU-high
2607,3375,0,3,Ctrl,non-CFSE-low,EU-high
2218,4550,1,3,Ctrl,non-CFSE-low,EU-high
62204,4716,1,2,Ctrl,non-CFSE-low,EU-high
487,3767,0,2,Ctrl,CFSE-low,EU-high
1687,3477,0,3,Ctrl,non-CFSE-low,EU-high
879,1122,1,3,Ctrl,CFSE-low,EU-low
2258,3756,0,3,Ctrl,non-CFSE-low,EU-high
23879,8309,1,3,Ctrl,non-CFSE-low,EU-high
8700,9883,1,2,Ctrl,non-CFSE-low,EU-high
32570,2503,1,2,Ctrl,non-CFSE-low,EU-high
12897,5775,0,2,Ctrl,non-CFSE-low,EU-high
7132,7231,1,2,Ctrl,non-CFSE-low,EU-high
2806,4394,1,2,Ctrl,non-CFSE-low,EU-high
10528,3805,0,1,Ctrl,non-CFSE-low,EU-high
4150,399,1,1,Ctrl,non-CFSE-low,EU-low
40324,7159,1,2,Ctrl,non-CFSE-low,EU-high
10645,4412,0,2,Ctrl,non-CFSE-low,EU-high
7611,3354,1,3,Ctrl,non-CFSE-low,EU-high
980,386,0,2,Ctrl,CFSE-low,EU-low
12241,4086,1,2,Ctrl,non-CFSE-low,EU-high
776,164,0,1,Ctrl,CFSE-low,EU-low
5627,2553,0,3,Ctrl,non-CFSE-low,EU-high
18309,2540,0,3,Ctrl,non-CFSE-low,EU-high
5949,2402,0,3,Ctrl,non-CFSE-low,EU-high
8180,2671,1,3,Ctrl,non-CFSE-low,EU-high
806,2137,1,1,Ctrl,CFSE-low,EU-high
2138,2697,0,1,Ctrl,non-CFSE-low,EU-high
20490,8137,1,1,Ctrl,non-CFSE-low,EU-high
675,2405,1,1,Ctrl,CFSE-low,EU-high
1946,1490,0,2,Ctrl,non-CFSE-low,EU-high
3712,2733,0,1,Ctrl,non-CFSE-low,EU-high
3689,4108,0,1,Ctrl,non-CFSE-low,EU-high
132,122,0,1,Ctrl,CFSE-low,EU-low
4663,1612,1,3,Ctrl,non-CFSE-low,EU-high
2197,1634,1,3,Ctrl,non-CFSE-low,EU-high
2627,1693,0,2,Ctrl,non-CFSE-low,EU-high
11040,208,1,3,Ctrl,non-CFSE-low,EU-low
438,3869,0,2,Ctrl,CFSE-low,EU-high
1492,4121,1,3,Ctrl,non-CFSE-low,EU-high
2972,3299,0,3,Ctrl,non-CFSE-low,EU-high
2654,2425,1,1,Ctrl,non-CFSE-low,EU-high
897,4378,0,3,Ctrl,CFSE-low,EU-high
3904,3656,0,2,Ctrl,non-CFSE-low,EU-high
18951,3306,1,1,Ctrl,non-CFSE-low,EU-high
2784,1646,1,1,Ctrl,non-CFSE-low,EU-high
3749,1926,1,3,Ctrl,non-CFSE-low,EU-high
4611,564,1,3,Ctrl,non-CFSE-low,EU-low
1063,1552,0,2,Ctrl,CFSE-low,EU-high
1195,1971,0,2,Ctrl,non-CFSE-low,EU-high
26257,4344,0,2,Ctrl,non-CFSE-low,EU-high
11118,264,1,3,Ctrl,non-CFSE-low,EU-low
680,1311,0,2,Ctrl,CFSE-low,EU-high
2718,2561,0,2,Ctrl,non-CFSE-low,EU-high
2487,2536,1,3,Ctrl,non-CFSE-low,EU-high
533,2176,0,1,Ctrl,CFSE-low,EU-high
20759,7302,1,2,Ctrl,non-CFSE-low,EU-high
5380,2126,0,2,Ctrl,non-CFSE-low,EU-high
6685,4531,0,2,Ctrl,non-CFSE-low,EU-high
1067,2305,1,2,Ctrl,CFSE-low,EU-high
3428,4346,1,2,Ctrl,non-CFSE-low,EU-high
6105,3177,0,2,Ctrl,non-CFSE-low,EU-high
6208,2128,1,3,Ctrl,non-CFSE-low,EU-high
5019,3684,1,1,Ctrl,non-CFSE-low,EU-high
1454,2711,0,2,Ctrl,non-CFSE-low,EU-high
8261,2273,0,2,Ctrl,non-CFSE-low,EU-high
880,2717,0,2,Ctrl,CFSE-low,EU-high
1397,3250,0,3,Ctrl,non-CFSE-low,EU-high
3280,2340,1,3,Ctrl,non-CFSE-low,EU-high
1666,2583,0,2,Ctrl,non-CFSE-low,EU-high
777,586,1,1,Ctrl,CFSE-low,EU-low
1172,847,1,2,Ctrl,non-CFSE-low,EU-low
2645,2439,0,2,Ctrl,non-CFSE-low,EU-high
22982,5104,0,3,Ctrl,non-CFSE-low,EU-high
7842,2829,0,1,Ctrl,non-CFSE-low,EU-high
14856,2009,1,1,Ctrl,non-CFSE-low,EU-high
3901,1279,0,3,Ctrl,non-CFSE-low,EU-high
1085,2198,0,1,Ctrl,CFSE-low,EU-high
18550,11143,1,2,Ctrl,non-CFSE-low,EU-high
4333,3016,0,3,Ctrl,non-CFSE-low,EU-high
2181,2715,1,2,Ctrl,non-CFSE-low,EU-high
2065,5277,0,3,Ctrl,non-CFSE-low,EU-high
8933,12100,0,1,Ctrl,non-CFSE-low,EU-high
298,824,1,3,Ctrl,CFSE-low,EU-low
1253,156,0,3,Ctrl,non-CFSE-low,EU-low
1807,1118,0,1,Ctrl,non-CFSE-low,EU-low
9058,2217,1,2,Ctrl,non-CFSE-low,EU-high
2023,440,1,3,Ctrl,non-CFSE-low,EU-low
1542,188,1,3,Ctrl,non-CFSE-low,EU-low
7776,4189,1,3,Ctrl,non-CFSE-low,EU-high
2324,3843,1,3,Ctrl,non-CFSE-low,EU-high
1240,2148,1,1,Ctrl,non-CFSE-low,EU-high
6569,4621,1,3,Ctrl,non-CFSE-low,EU-high
1720,1253,0,1,Ctrl,non-CFSE-low,EU-low
1397,2721,1,2,Ctrl,non-CFSE-low,EU-high
1410,2398,0,2,Ctrl,non-CFSE-low,EU-high
3132,3664,1,3,Ctrl,non-CFSE-low,EU-high
1912,3839,1,2,Ctrl,non-CFSE-low,EU-high
19720,3489,1,2,Ctrl,non-CFSE-low,EU-high
803,784,1,3,Ctrl,CFSE-low,EU-low
5591,3342,0,2,Ctrl,non-CFSE-low,EU-high
1388,2164,1,3,Ctrl,non-CFSE-low,EU-high
3000,3718,0,1,Ctrl,non-CFSE-low,EU-high
2155,3242,1,2,Ctrl,non-CFSE-low,EU-high
4283,2847,1,3,Ctrl,non-CFSE-low,EU-high
61556,11107,0,3,Ctrl,non-CFSE-low,EU-high
4629,1333,0,3,Ctrl,non-CFSE-low,EU-high
8396,1691,1,2,Ctrl,non-CFSE-low,EU-high
1462,1845,0,1,Ctrl,non-CFSE-low,EU-high
5297,960,0,3,Ctrl,non-CFSE-low,EU-low
2950,1927,0,3,Ctrl,non-CFSE-low,EU-high
1650,84,1,1,Ctrl,non-CFSE-low,EU-low
877,3216,1,2,Ctrl,CFSE-low,EU-high
2141,4061,0,1,Ctrl,non-CFSE-low,EU-high
438,1881,0,3,Ctrl,CFSE-low,EU-high
2902,2579,1,1,Ctrl,non-CFSE-low,EU-high
6531,618,0,3,Ctrl,non-CFSE-low,EU-low
1078,2005,0,3,Ctrl,CFSE-low,EU-high
17138,3082,1,3,Ctrl,non-CFSE-low,EU-high
522,3217,0,1,Ctrl,CFSE-low,EU-high
2167,3257,1,3,Ctrl,non-CFSE-low,EU-high
492,1313,0,1,Ctrl,CFSE-low,EU-high
505,168,0,2,Ctrl,CFSE-low,EU-low
2136,244,1,3,Ctrl,non-CFSE-low,EU-low
1762,1580,0,3,Ctrl,non-CFSE-low,EU-high
324,1392,0,1,Ctrl,CFSE-low,EU-high
1872,2422,0,3,Ctrl,non-CFSE-low,EU-high
4104,1398,1,3,Ctrl,non-CFSE-low,EU-high
13284,7079,0,3,Ctrl,non-CFSE-low,EU-high
6913,2801,0,2,Ctrl,non-CFSE-low,EU-high
14655,4537,0,2,Ctrl,non-CFSE-low,EU-high
2705,82,1,2,Ctrl,non-CFSE-low,EU-low
1418,3134,1,1,Ctrl,non-CFSE-low,EU-high
4460,4050,1,2,Ctrl,non-CFSE-low,EU-high
3355,4602,0,1,Ctrl,non-CFSE-low,EU-high
820,2259,0,1,Ctrl,CFSE-low,EU-high
1218,1792,0,1,Ctrl,non-CFSE-low,EU-high
8653,2734,0,1,Ctrl,non-CFSE-low,EU-high
1883,3276,0,2,Ctrl,non-CFSE-low,EU-high
182,69,1,2,Ctrl,CFSE-low,EU-low
7264,5461,1,1,Ctrl,non-CFSE-low,EU-high
1009,1960,1,3,Ctrl,CFSE-low,EU-high
442,1635,1,3,Ctrl,CFSE-low,EU-high
1879,1318,1,3,Ctrl,non-CFSE-low,EU-high
5817,5609,0,3,Ctrl,non-CFSE-low,EU-high
6010,3018,0,2,Ctrl,non-CFSE-low,EU-high
4098,6263,0,3,Ctrl,non-CFSE-low,EU-high
1879,8256,0,2,Ctrl,non-CFSE-low,EU-high
4424,1451,0,3,Ctrl,non-CFSE-low,EU-high
1487,1656,1,2,Ctrl,non-CFSE-low,EU-high
3218,2281,0,3,Ctrl,non-CFSE-low,EU-high
419,819,1,3,Ctrl,CFSE-low,EU-low
1354,2174,0,3,Ctrl,non-CFSE-low,EU-high
7365,1776,0,1,Ctrl,non-CFSE-low,EU-high
983,3419,0,3,Ctrl,CFSE-low,EU-high
6957,5199,0,2,Ctrl,non-CFSE-low,EU-high
78,368,0,1,Ctrl,CFSE-low,EU-low
8698,2933,0,3,Ctrl,non-CFSE-low,EU-high
6137,2056,0,2,Ctrl,non-CFSE-low,EU-high
1724,3820,0,2,Ctrl,non-CFSE-low,EU-high
715,1255,1,1,Ctrl,CFSE-low,EU-low
425,1776,0,1,Ctrl,CFSE-low,EU-high
11070,2503,1,3,Ctrl,non-CFSE-low,EU-high
5176,2552,1,3,Ctrl,non-CFSE-low,EU-high
1458,352,0,3,Ctrl,non-CFSE-low,EU-low
3876,3400,0,1,Ctrl,non-CFSE-low,EU-high
2453,260,1,1,Ctrl,non-CFSE-low,EU-low
166,1404,0,1,Ctrl,CFSE-low,EU-high
7691,4444,0,2,Ctrl,non-CFSE-low,EU-high
838,71,0,3,Ctrl,CFSE-low,EU-low
1621,3068,1,1,Ctrl,non-CFSE-low,EU-high
1479,2567,1,3,Ctrl,non-CFSE-low,EU-high
993,3662,1,2,Ctrl,CFSE-low,EU-high
3373,3878,1,3,Ctrl,non-CFSE-low,EU-high
10320,4814,0,1,Ctrl,non-CFSE-low,EU-high
6087,3030,0,3,Ctrl,non-CFSE-low,EU-high
3246,5814,0,2,Ctrl,non-CFSE-low,EU-high
2197,1940,0,1,Ctrl,non-CFSE-low,EU-high
962,3514,1,3,Ctrl,CFSE-low,EU-high
7409,3434,1,3,Ctrl,non-CFSE-low,EU-high
1919,203,1,3,Ctrl,non-CFSE-low,EU-low
5704,2935,1,3,Ctrl,non-CFSE-low,EU-high
1022,4978,1,2,Ctrl,CFSE-low,EU-high
2991,2681,1,2,Ctrl,non-CFSE-low,EU-high
6970,3644,1,1,Ctrl,non-CFSE-low,EU-high
2658,2812,0,1,Ctrl,non-CFSE-low,EU-high
13992,6521,0,3,Ctrl,non-CFSE-low,EU-high
894,2645,1,2,Ctrl,CFSE-low,EU-high
26859,3885,0,1,Ctrl,non-CFSE-low,EU-high
10152,3617,1,3,Ctrl,non-CFSE-low,EU-high
38637,9088,1,2,Ctrl,non-CFSE-low,EU-high
12676,3090,1,3,Ctrl,non-CFSE-low,EU-high
274,208,0,2,Ctrl,CFSE-low,EU-low
8166,4882,0,2,Ctrl,non-CFSE-low,EU-high
5182,5038,0,2,Ctrl,non-CFSE-low,EU-high
721,392,1,2,Ctrl,CFSE-low,EU-low
4975,3111,1,1,Ctrl,non-CFSE-low,EU-high
1703,2023,0,1,Ctrl,non-CFSE-low,EU-high
8128,2706,1,2,Ctrl,non-CFSE-low,EU-high
6462,574,1,1,Ctrl,non-CFSE-low,EU-low
914,1550,1,1,Ctrl,CFSE-low,EU-high
1415,443,0,2,Ctrl,non-CFSE-low,EU-low
4300,2947,1,1,Ctrl,non-CFSE-low,EU-high
3852,3320,0,3,Ctrl,non-CFSE-low,EU-high
277,4017,0,2,Ctrl,CFSE-low,EU-high
44434,2027,0,3,Ctrl,non-CFSE-low,EU-high
4726,311,1,3,Ctrl,non-CFSE-low,EU-low
6345,6184,1,2,Ctrl,non-CFSE-low,EU-high
3145,3545,1,2,Ctrl,non-CFSE-low,EU-high
2612,3826,1,3,Ctrl,non-CFSE-low,EU-high
3552,403,1,3,Ctrl,non-CFSE-low,EU-low
15427,9853,0,2,Ctrl,non-CFSE-low,EU-high
7378,4598,0,3,Ctrl,non-CFSE-low,EU-high
13368,8655,1,1,Ctrl,non-CFSE-low,EU-high
1171,2030,1,2,Ctrl,non-CFSE-low,EU-high
15725,1275,1,3,Ctrl,non-CFSE-low,EU-high
1354,2421,1,2,Ctrl,non-CFSE-low,EU-high
735,2124,0,3,Ctrl,CFSE-low,EU-high
1523,5482,1,3,Ctrl,non-CFSE-low,EU-high
1245,100,1,1,Ctrl,non-CFSE-low,EU-low
7433,6658,1,2,Ctrl,non-CFSE-low,EU-high
526,1951,0,2,Ctrl,CFSE-low,EU-high
15721,3988,1,1,Ctrl,non-CFSE-low,EU-high
7456,2719,0,3,Ctrl,non-CFSE-low,EU-high
20029,3661,1,3,Ctrl,non-CFSE-low,EU-high
