CFSE-A,sulfo-Cyanine5-A,replicate,sampleNum,cond
108,36,0,0,mGL_NaAz
144,11,0,0,mGL_NaAz
272,7,0,0,mGL_NaAz
449,30,0,0,mGL_NaAz
535,44,0,0,mGL_NaAz
1103,60,0,0,mGL_NaAz
6,6,0,0,mGL_NaAz
302,76,0,0,mGL_NaAz
1369,27,0,0,mGL_NaAz
632,42,0,0,mGL_NaAz
273,32,0,0,mGL_NaAz
157,57,0,0,mGL_NaAz
230,53,0,0,mGL_NaAz
437,72,0,0,mGL_NaAz
396,24,0,0,mGL_NaAz
135,154,0,0,mGL_NaAz
396,20,0,0,mGL_NaAz
1525,42,0,0,mGL_NaAz
333,26,0,0,mGL_NaAz
615,40,0,0,mGL_NaAz
1241,32,0,0,mGL_NaAz
594,20,0,0,mGL_NaAz
304,20,0,0,mGL_NaAz
82,2,0,0,mGL_NaAz
543,43,0,0,mGL_NaAz
318,21,0,0,mGL_NaAz
498,120,0,0,mGL_NaAz
96,22,0,0,mGL_NaAz
285,39,0,0,mGL_NaAz
246,100,0,0,mGL_NaAz
173,65,0,0,mGL_NaAz
493,58,0,0,mGL_NaAz
511,127,0,0,mGL_NaAz
1079,13,0,0,mGL_NaAz
45,44,0,0,mGL_NaAz
525,6,0,0,mGL_NaAz
294,84,0,0,mGL_NaAz
1236,96,0,0,mGL_NaAz
439,52,0,0,mGL_NaAz
128,101,0,0,mGL_NaAz
2464,258,0,0,mGL_NaAz
236,33,0,0,mGL_NaAz
706,101,0,0,mGL_NaAz
661,68,0,0,mGL_NaAz
521,85,0,0,mGL_NaAz
747,87,0,0,mGL_NaAz
423,54,0,0,mGL_NaAz
976,46,0,0,mGL_NaAz
72,83,0,0,mGL_NaAz
601,52,0,0,mGL_NaAz
1949,31,0,0,mGL_NaAz
545,68,0,0,mGL_NaAz
267,19,0,0,mGL_NaAz
250,92,0,0,mGL_NaAz
223,71,0,0,mGL_NaAz
2475,87,0,0,mGL_NaAz
404,115,0,0,mGL_NaAz
1773,128,0,0,mGL_NaAz
526,7,0,0,mGL_NaAz
323,14,0,0,mGL_NaAz
137,68,0,0,mGL_NaAz
1107,139,0,0,mGL_NaAz
1279,57,0,0,mGL_NaAz
92,64,0,0,mGL_NaAz
324,69,0,0,mGL_NaAz
618,38,0,0,mGL_NaAz
866,61,0,0,mGL_NaAz
268,65,0,0,mGL_NaAz
878,73,0,0,mGL_NaAz
463,47,0,0,mGL_NaAz
959,43,0,0,mGL_NaAz
1112,9,0,0,mGL_NaAz
230,105,0,0,mGL_NaAz
260,16,0,0,mGL_NaAz
975,28,0,0,mGL_NaAz
745,22,0,0,mGL_NaAz
177,1,0,0,mGL_NaAz
124,89,0,0,mGL_NaAz
259,41,0,0,mGL_NaAz
392,22,0,0,mGL_NaAz
122,49,0,0,mGL_NaAz
259,87,0,0,mGL_NaAz
694,37,0,0,mGL_NaAz
1542,70,0,0,mGL_NaAz
162,19,0,0,mGL_NaAz
251,92,0,0,mGL_NaAz
436,7,0,0,mGL_NaAz
176,51,0,0,mGL_NaAz
1632,122,0,0,mGL_NaAz
176,19,0,0,mGL_NaAz
475,22,0,0,mGL_NaAz
596,63,0,0,mGL_NaAz
399,53,0,0,mGL_NaAz
1443,177,0,0,mGL_NaAz
570,45,0,0,mGL_NaAz
679,12,0,0,mGL_NaAz
211,32,0,0,mGL_NaAz
195,29,0,0,mGL_NaAz
880,76,0,0,mGL_NaAz
483,64,0,0,mGL_NaAz
127,27,0,0,mGL_NaAz
1214,167,0,0,mGL_NaAz
1799,92,0,0,mGL_NaAz
1446,64,0,0,mGL_NaAz
2130,26,0,0,mGL_NaAz
2635,93,0,0,mGL_NaAz
368,69,0,0,mGL_NaAz
380,135,0,0,mGL_NaAz
135,86,0,0,mGL_NaAz
1127,70,0,0,mGL_NaAz
2236,10,0,0,mGL_NaAz
863,8,0,0,mGL_NaAz
293,62,0,0,mGL_NaAz
97,2,0,0,mGL_NaAz
525,153,0,0,mGL_NaAz
1141,127,0,0,mGL_NaAz
458,10,0,0,mGL_NaAz
867,103,0,0,mGL_NaAz
743,66,0,0,mGL_NaAz
1620,2,0,0,mGL_NaAz
329,7,0,0,mGL_NaAz
1075,1,0,0,mGL_NaAz
276,23,0,0,mGL_NaAz
271,3,0,0,mGL_NaAz
326,20,0,0,mGL_NaAz
205,18,0,0,mGL_NaAz
645,26,0,0,mGL_NaAz
254,26,0,0,mGL_NaAz
858,62,0,0,mGL_NaAz
146,63,0,0,mGL_NaAz
1647,47,0,0,mGL_NaAz
127,21,0,0,mGL_NaAz
1221,19,0,0,mGL_NaAz
289,33,0,0,mGL_NaAz
791,140,0,0,mGL_NaAz
472,44,0,0,mGL_NaAz
498,64,0,0,mGL_NaAz
472,23,0,0,mGL_NaAz
111,66,0,0,mGL_NaAz
826,29,0,0,mGL_NaAz
809,28,0,0,mGL_NaAz
2865,74,0,0,mGL_NaAz
348,75,0,0,mGL_NaAz
559,58,0,0,mGL_NaAz
1053,43,0,0,mGL_NaAz
568,74,0,0,mGL_NaAz
1349,25,0,0,mGL_NaAz
463,142,0,0,mGL_NaAz
3208,62,0,0,mGL_NaAz
1284,19,0,0,mGL_NaAz
108,23,0,0,mGL_NaAz
120,48,0,0,mGL_NaAz
885,94,0,0,mGL_NaAz
614,23,0,0,mGL_NaAz
1101,1,0,0,mGL_NaAz
308,7,0,0,mGL_NaAz
374,22,0,0,mGL_NaAz
525,53,0,0,mGL_NaAz
1267,110,0,0,mGL_NaAz
36,56,0,0,mGL_NaAz
514,17,0,0,mGL_NaAz
588,14,0,0,mGL_NaAz
413,5,0,0,mGL_NaAz
39,38,0,0,mGL_NaAz
375,13,0,0,mGL_NaAz
901,75,0,0,mGL_NaAz
627,124,0,0,mGL_NaAz
426,55,0,0,mGL_NaAz
364,76,0,0,mGL_NaAz
1032,4,0,0,mGL_NaAz
460,64,0,0,mGL_NaAz
174,44,0,0,mGL_NaAz
43,13,0,0,mGL_NaAz
356,103,0,0,mGL_NaAz
234,74,0,0,mGL_NaAz
741,32,0,0,mGL_NaAz
961,91,0,0,mGL_NaAz
365,93,0,0,mGL_NaAz
467,54,0,0,mGL_NaAz
377,94,0,0,mGL_NaAz
722,105,0,0,mGL_NaAz
1484,34,0,0,mGL_NaAz
227,76,0,0,mGL_NaAz
142,91,0,0,mGL_NaAz
631,94,0,0,mGL_NaAz
274,41,0,0,mGL_NaAz
917,86,0,0,mGL_NaAz
333,54,0,0,mGL_NaAz
336,9,0,0,mGL_NaAz
358,14,0,0,mGL_NaAz
710,116,0,0,mGL_NaAz
287,72,0,0,mGL_NaAz
440,176,0,0,mGL_NaAz
604,36,0,0,mGL_NaAz
179,29,0,0,mGL_NaAz
119,16,0,0,mGL_NaAz
634,88,0,0,mGL_NaAz
221,22,0,0,mGL_NaAz
261,89,0,0,mGL_NaAz
74,11,0,0,mGL_NaAz
256,116,0,0,mGL_NaAz
2569,113,0,0,mGL_NaAz
587,59,0,0,mGL_NaAz
236,36,0,0,mGL_NaAz
1684,9,0,0,mGL_NaAz
1067,66,0,0,mGL_NaAz
546,134,0,0,mGL_NaAz
412,28,0,0,mGL_NaAz
241,97,0,0,mGL_NaAz
724,100,0,0,mGL_NaAz
555,12,0,0,mGL_NaAz
251,111,0,0,mGL_NaAz
191,38,0,0,mGL_NaAz
789,100,0,0,mGL_NaAz
842,133,0,0,mGL_NaAz
175,20,0,0,mGL_NaAz
387,45,0,0,mGL_NaAz
907,148,0,0,mGL_NaAz
249,24,0,0,mGL_NaAz
1265,52,0,0,mGL_NaAz
715,30,0,0,mGL_NaAz
985,75,0,0,mGL_NaAz
582,27,0,0,mGL_NaAz
538,20,0,0,mGL_NaAz
291,9,0,0,mGL_NaAz
443,140,0,0,mGL_NaAz
629,26,0,0,mGL_NaAz
345,1,0,0,mGL_NaAz
452,5,0,0,mGL_NaAz
850,89,0,0,mGL_NaAz
379,88,0,0,mGL_NaAz
990,14,0,0,mGL_NaAz
312,6,0,0,mGL_NaAz
554,22,0,0,mGL_NaAz
98,11,0,0,mGL_NaAz
1446,65,0,0,mGL_NaAz
350,107,0,0,mGL_NaAz
459,44,0,0,mGL_NaAz
1275,123,0,0,mGL_NaAz
929,133,0,0,mGL_NaAz
627,166,0,0,mGL_NaAz
66,1,0,0,mGL_NaAz
331,16,0,0,mGL_NaAz
105,55,0,0,mGL_NaAz
1047,35,0,0,mGL_NaAz
1240,8,0,0,mGL_NaAz
2653,66,0,0,mGL_NaAz
1926,50,0,0,mGL_NaAz
418,1,0,0,mGL_NaAz
249,58,0,0,mGL_NaAz
621,32,0,0,mGL_NaAz
1459,24,0,0,mGL_NaAz
988,107,0,0,mGL_NaAz
186,32,0,0,mGL_NaAz
260,33,0,0,mGL_NaAz
86,77,0,0,mGL_NaAz
1134,8,0,0,mGL_NaAz
466,2,0,0,mGL_NaAz
233,2,0,0,mGL_NaAz
350,61,0,0,mGL_NaAz
86,12,0,0,mGL_NaAz
209,28,0,0,mGL_NaAz
432,55,0,0,mGL_NaAz
808,32,0,0,mGL_NaAz
476,25,0,0,mGL_NaAz
318,28,0,0,mGL_NaAz
454,17,0,0,mGL_NaAz
2029,23,0,0,mGL_NaAz
181,67,0,0,mGL_NaAz
427,55,0,0,mGL_NaAz
126,61,0,0,mGL_NaAz
1780,51,0,0,mGL_NaAz
1125,20,0,0,mGL_NaAz
963,58,0,0,mGL_NaAz
207,10,0,0,mGL_NaAz
62,24,0,0,mGL_NaAz
1355,5,0,0,mGL_NaAz
614,30,0,0,mGL_NaAz
142,34,0,0,mGL_NaAz
976,13,0,0,mGL_NaAz
596,5,0,0,mGL_NaAz
99,5,0,0,mGL_NaAz
743,34,0,0,mGL_NaAz
334,59,0,0,mGL_NaAz
192,65,0,0,mGL_NaAz
877,72,0,0,mGL_NaAz
217,1,0,0,mGL_NaAz
799,60,0,0,mGL_NaAz
1362,62,0,0,mGL_NaAz
781,70,0,0,mGL_NaAz
415,91,0,0,mGL_NaAz
1377,171,0,0,mGL_NaAz
733,26,0,0,mGL_NaAz
759,44,0,0,mGL_NaAz
460,33,0,0,mGL_NaAz
401,72,0,0,mGL_NaAz
682,69,0,0,mGL_NaAz
44,22,0,0,mGL_NaAz
302,46,0,0,mGL_NaAz
163,23,0,0,mGL_NaAz
404,13,0,0,mGL_NaAz
282,14,0,0,mGL_NaAz
42,27,0,0,mGL_NaAz
1154,62,0,0,mGL_NaAz
540,42,0,0,mGL_NaAz
4020,191,0,0,mGL_NaAz
721,57,0,0,mGL_NaAz
269,84,0,0,mGL_NaAz
229,20,0,0,mGL_NaAz
1152,103,0,0,mGL_NaAz
1484,59,0,0,mGL_NaAz
93,76,0,0,mGL_NaAz
118,51,0,0,mGL_NaAz
612,73,0,0,mGL_NaAz
167,102,0,0,mGL_NaAz
115,20,0,0,mGL_NaAz
575,83,0,0,mGL_NaAz
179,13,0,0,mGL_NaAz
597,113,0,0,mGL_NaAz
446,26,0,0,mGL_NaAz
290,18,0,0,mGL_NaAz
803,79,0,0,mGL_NaAz
282,17,0,0,mGL_NaAz
330,76,0,0,mGL_NaAz
1001,109,0,0,mGL_NaAz
308,62,0,0,mGL_NaAz
190,94,0,0,mGL_NaAz
641,83,0,0,mGL_NaAz
168,19,0,0,mGL_NaAz
1025,75,0,0,mGL_NaAz
395,101,0,0,mGL_NaAz
722,3,0,0,mGL_NaAz
291,69,0,0,mGL_NaAz
756,39,0,0,mGL_NaAz
140,4,0,0,mGL_NaAz
275,15,0,0,mGL_NaAz
421,134,0,0,mGL_NaAz
1002,61,0,0,mGL_NaAz
314,80,0,0,mGL_NaAz
281,32,0,0,mGL_NaAz
260,22,0,0,mGL_NaAz
334,37,0,0,mGL_NaAz
940,7,0,0,mGL_NaAz
1125,127,0,0,mGL_NaAz
124,11,0,0,mGL_NaAz
317,25,0,0,mGL_NaAz
396,55,0,0,mGL_NaAz
494,3,0,0,mGL_NaAz
214,31,0,0,mGL_NaAz
334,7,0,0,mGL_NaAz
193,39,0,0,mGL_NaAz
460,103,0,0,mGL_NaAz
853,61,0,0,mGL_NaAz
274,24,0,0,mGL_NaAz
64,37,0,0,mGL_NaAz
452,24,0,0,mGL_NaAz
1398,23,0,0,mGL_NaAz
674,18,0,0,mGL_NaAz
552,73,0,0,mGL_NaAz
230,7,0,0,mGL_NaAz
1039,71,0,0,mGL_NaAz
414,10,0,0,mGL_NaAz
865,26,0,0,mGL_NaAz
176,32,0,0,mGL_NaAz
352,37,0,0,mGL_NaAz
11,5,0,0,mGL_NaAz
181,30,0,0,mGL_NaAz
578,75,0,0,mGL_NaAz
184,26,0,0,mGL_NaAz
726,83,0,0,mGL_NaAz
421,120,0,0,mGL_NaAz
1064,131,0,0,mGL_NaAz
632,166,0,0,mGL_NaAz
937,99,0,0,mGL_NaAz
200,48,0,0,mGL_NaAz
1658,12,0,0,mGL_NaAz
372,54,0,0,mGL_NaAz
282,47,0,0,mGL_NaAz
163,23,0,0,mGL_NaAz
263,99,0,0,mGL_NaAz
154,79,0,0,mGL_NaAz
830,44,0,0,mGL_NaAz
450,86,0,0,mGL_NaAz
482,101,0,0,mGL_NaAz
933,40,0,0,mGL_NaAz
1366,95,0,0,mGL_NaAz
1122,70,0,0,mGL_NaAz
364,91,0,0,mGL_NaAz
430,49,0,0,mGL_NaAz
1022,78,0,0,mGL_NaAz
1047,20,0,0,mGL_NaAz
460,78,0,0,mGL_NaAz
323,27,0,0,mGL_NaAz
516,17,0,0,mGL_NaAz
1025,10,0,0,mGL_NaAz
276,123,0,0,mGL_NaAz
1070,86,0,0,mGL_NaAz
322,85,0,0,mGL_NaAz
309,35,0,0,mGL_NaAz
1669,90,0,0,mGL_NaAz
327,19,0,0,mGL_NaAz
1527,15,0,0,mGL_NaAz
585,7,0,0,mGL_NaAz
993,45,0,0,mGL_NaAz
1266,78,0,0,mGL_NaAz
1412,90,0,0,mGL_NaAz
162,52,0,0,mGL_NaAz
42,61,0,0,mGL_NaAz
491,14,0,0,mGL_NaAz
109,79,0,0,mGL_NaAz
1049,84,0,0,mGL_NaAz
414,107,0,0,mGL_NaAz
245,69,0,0,mGL_NaAz
760,78,0,0,mGL_NaAz
226,9,0,0,mGL_NaAz
86,73,0,0,mGL_NaAz
25,29,0,0,mGL_NaAz
203,39,0,0,mGL_NaAz
141,63,0,0,mGL_NaAz
664,2,0,0,mGL_NaAz
789,28,0,0,mGL_NaAz
331,93,0,0,mGL_NaAz
150,62,0,0,mGL_NaAz
1762,70,0,0,mGL_NaAz
15,17,0,0,mGL_NaAz
442,46,0,0,mGL_NaAz
257,38,0,0,mGL_NaAz
1805,113,0,0,mGL_NaAz
1149,80,0,0,mGL_NaAz
548,2,0,0,mGL_NaAz
1048,13,0,0,mGL_NaAz
580,102,0,0,mGL_NaAz
71,61,0,0,mGL_NaAz
315,38,0,0,mGL_NaAz
686,76,0,0,mGL_NaAz
629,71,0,0,mGL_NaAz
217,14,0,0,mGL_NaAz
695,3,0,0,mGL_NaAz
177,13,0,0,mGL_NaAz
330,3,0,0,mGL_NaAz
263,11,0,0,mGL_NaAz
64,66,0,0,mGL_NaAz
473,18,0,0,mGL_NaAz
905,44,0,0,mGL_NaAz
97,50,0,0,mGL_NaAz
321,75,0,0,mGL_NaAz
357,34,0,0,mGL_NaAz
392,53,0,0,mGL_NaAz
899,89,0,0,mGL_NaAz
819,35,0,0,mGL_NaAz
410,57,0,0,mGL_NaAz
456,21,0,0,mGL_NaAz
402,74,0,0,mGL_NaAz
413,172,0,0,mGL_NaAz
519,65,0,0,mGL_NaAz
468,48,0,0,mGL_NaAz
144,7,0,0,mGL_NaAz
219,150,0,0,mGL_NaAz
346,23,0,0,mGL_NaAz
1880,39,0,0,mGL_NaAz
630,48,0,0,mGL_NaAz
1196,66,0,0,mGL_NaAz
667,3,0,0,mGL_NaAz
1195,41,0,0,mGL_NaAz
279,75,0,0,mGL_NaAz
211,77,0,0,mGL_NaAz
322,39,0,0,mGL_NaAz
387,153,0,0,mGL_NaAz
2198,109,0,0,mGL_NaAz
916,38,0,0,mGL_NaAz
745,181,0,0,mGL_NaAz
725,52,0,0,mGL_NaAz
735,99,0,0,mGL_NaAz
182,102,0,0,mGL_NaAz
78,21,0,0,mGL_NaAz
402,39,0,0,mGL_NaAz
574,34,0,0,mGL_NaAz
207,44,0,0,mGL_NaAz
410,25,0,0,mGL_NaAz
1487,21,0,0,mGL_NaAz
534,112,0,0,mGL_NaAz
332,45,0,0,mGL_NaAz
1705,25,0,0,mGL_NaAz
306,85,0,0,mGL_NaAz
158,87,0,0,mGL_NaAz
645,139,0,0,mGL_NaAz
252,74,0,0,mGL_NaAz
1974,111,0,0,mGL_NaAz
279,160,0,0,mGL_NaAz
1595,49,0,0,mGL_NaAz
161,36,0,0,mGL_NaAz
752,5,0,0,mGL_NaAz
683,125,0,0,mGL_NaAz
74,5,0,0,mGL_NaAz
736,20,0,0,mGL_NaAz
658,102,0,0,mGL_NaAz
492,10,0,0,mGL_NaAz
266,33,0,0,mGL_NaAz
152,116,0,0,mGL_NaAz
240,24,0,0,mGL_NaAz
311,79,0,0,mGL_NaAz
1344,88,0,0,mGL_NaAz
746,28,0,0,mGL_NaAz
951,18,0,0,mGL_NaAz
473,123,0,0,mGL_NaAz
546,7,0,0,mGL_NaAz
271,39,0,0,mGL_NaAz
746,170,0,0,mGL_NaAz
550,129,0,0,mGL_NaAz
372,23,0,0,mGL_NaAz
1579,64,0,0,mGL_NaAz
563,66,0,0,mGL_NaAz
854,94,0,0,mGL_NaAz
437,22,0,0,mGL_NaAz
441,28,0,0,mGL_NaAz
694,14,0,0,mGL_NaAz
85,99,0,0,mGL_NaAz
461,74,0,0,mGL_NaAz
2073,13,0,0,mGL_NaAz
744,36,0,0,mGL_NaAz
807,41,0,0,mGL_NaAz
1509,64,0,0,mGL_NaAz
625,82,0,0,mGL_NaAz
123,36,0,0,mGL_NaAz
1594,14,0,0,mGL_NaAz
1144,41,0,0,mGL_NaAz
444,70,0,0,mGL_NaAz
61,104,0,0,mGL_NaAz
38,27,0,0,mGL_NaAz
189,18,0,0,mGL_NaAz
526,2,0,0,mGL_NaAz
113,8,0,0,mGL_NaAz
1086,4,0,0,mGL_NaAz
1145,130,0,0,mGL_NaAz
548,81,0,0,mGL_NaAz
538,72,0,0,mGL_NaAz
231,64,0,0,mGL_NaAz
323,58,0,0,mGL_NaAz
810,186,0,0,mGL_NaAz
512,58,0,0,mGL_NaAz
482,81,0,0,mGL_NaAz
1029,100,0,0,mGL_NaAz
595,75,0,0,mGL_NaAz
240,33,0,0,mGL_NaAz
1371,70,0,0,mGL_NaAz
1027,53,0,0,mGL_NaAz
327,18,0,0,mGL_NaAz
849,24,0,0,mGL_NaAz
663,79,0,0,mGL_NaAz
90,2,0,0,mGL_NaAz
233,70,0,0,mGL_NaAz
675,20,0,0,mGL_NaAz
60,92,0,0,mGL_NaAz
2073,20,0,0,mGL_NaAz
765,36,0,0,mGL_NaAz
222,67,0,0,mGL_NaAz
159,61,0,0,mGL_NaAz
493,71,0,0,mGL_NaAz
460,37,0,0,mGL_NaAz
692,62,0,0,mGL_NaAz
161,29,0,0,mGL_NaAz
48,165,0,0,mGL_NaAz
15,143,0,0,mGL_NaAz
102,76,0,0,mGL_NaAz
149,54,0,0,mGL_NaAz
431,26,0,0,mGL_NaAz
27,3,0,0,mGL_NaAz
481,40,0,0,mGL_NaAz
2334,66,0,0,mGL_NaAz
206,40,0,0,mGL_NaAz
228,6,0,0,mGL_NaAz
536,13,0,0,mGL_NaAz
501,37,0,0,mGL_NaAz
554,71,0,0,mGL_NaAz
820,38,0,0,mGL_NaAz
367,65,0,0,mGL_NaAz
301,203,0,0,mGL_NaAz
630,13,0,0,mGL_NaAz
31,50,0,0,mGL_NaAz
420,49,0,0,mGL_NaAz
685,67,0,0,mGL_NaAz
488,34,0,0,mGL_NaAz
198,80,0,0,mGL_NaAz
364,2,0,0,mGL_NaAz
229,43,0,0,mGL_NaAz
665,59,0,0,mGL_NaAz
655,172,0,0,mGL_NaAz
1406,53,0,0,mGL_NaAz
730,45,0,0,mGL_NaAz
668,62,0,0,mGL_NaAz
772,60,0,0,mGL_NaAz
1978,15,0,0,mGL_NaAz
204,71,0,0,mGL_NaAz
2222,204,0,0,mGL_NaAz
49,99,0,0,mGL_NaAz
384,3,0,0,mGL_NaAz
289,8,0,0,mGL_NaAz
969,77,0,0,mGL_NaAz
360,57,0,0,mGL_NaAz
843,38,0,0,mGL_NaAz
1034,79,0,0,mGL_NaAz
389,53,0,0,mGL_NaAz
548,29,0,0,mGL_NaAz
562,39,0,0,mGL_NaAz
1213,56,0,0,mGL_NaAz
406,23,0,0,mGL_NaAz
4,50,0,0,mGL_NaAz
514,25,0,0,mGL_NaAz
394,43,0,0,mGL_NaAz
401,31,0,0,mGL_NaAz
489,153,0,0,mGL_NaAz
762,10,0,0,mGL_NaAz
574,101,0,0,mGL_NaAz
180,48,0,0,mGL_NaAz
2113,59,0,0,mGL_NaAz
4357,115,0,0,mGL_NaAz
234,100,0,0,mGL_NaAz
958,51,0,0,mGL_NaAz
589,65,0,0,mGL_NaAz
879,16,0,0,mGL_NaAz
880,26,0,0,mGL_NaAz
1277,123,0,0,mGL_NaAz
1692,12,0,0,mGL_NaAz
352,65,0,0,mGL_NaAz
166,62,0,0,mGL_NaAz
943,121,0,0,mGL_NaAz
368,112,0,0,mGL_NaAz
270,86,0,0,mGL_NaAz
144,43,0,0,mGL_NaAz
276,50,0,0,mGL_NaAz
150,12,0,0,mGL_NaAz
669,71,0,0,mGL_NaAz
420,34,0,0,mGL_NaAz
338,58,0,0,mGL_NaAz
382,100,0,0,mGL_NaAz
1272,85,0,0,mGL_NaAz
744,31,0,0,mGL_NaAz
2725,30,0,0,mGL_NaAz
230,39,0,0,mGL_NaAz
2350,122,0,0,mGL_NaAz
73,49,0,0,mGL_NaAz
823,53,0,0,mGL_NaAz
1508,26,0,0,mGL_NaAz
299,62,0,0,mGL_NaAz
696,156,0,0,mGL_NaAz
650,13,0,0,mGL_NaAz
676,101,0,0,mGL_NaAz
1211,20,0,0,mGL_NaAz
14,58,0,0,mGL_NaAz
462,56,0,0,mGL_NaAz
249,23,0,0,mGL_NaAz
730,42,0,0,mGL_NaAz
163,4,0,0,mGL_NaAz
618,1,0,0,mGL_NaAz
154,23,0,0,mGL_NaAz
417,12,0,0,mGL_NaAz
685,38,0,0,mGL_NaAz
1013,52,0,0,mGL_NaAz
1034,96,0,0,mGL_NaAz
2283,23,0,0,mGL_NaAz
1895,129,0,0,mGL_NaAz
309,24,0,0,mGL_NaAz
340,17,0,0,mGL_NaAz
610,18,0,0,mGL_NaAz
1948,38,0,0,mGL_NaAz
8,5,0,0,mGL_NaAz
105,12,0,0,mGL_NaAz
230,11,0,0,mGL_NaAz
318,33,0,0,mGL_NaAz
976,66,0,0,mGL_NaAz
71,106,0,0,mGL_NaAz
1159,75,0,0,mGL_NaAz
755,48,0,0,mGL_NaAz
1477,167,0,0,mGL_NaAz
416,91,0,0,mGL_NaAz
299,76,0,0,mGL_NaAz
145,46,0,0,mGL_NaAz
1309,89,0,0,mGL_NaAz
245,8,0,0,mGL_NaAz
21,61,0,0,mGL_NaAz
492,16,0,0,mGL_NaAz
1008,52,0,0,mGL_NaAz
17,51,0,0,mGL_NaAz
208,26,0,0,mGL_NaAz
832,48,0,0,mGL_NaAz
1730,74,0,0,mGL_NaAz
388,77,0,0,mGL_NaAz
224,128,0,0,mGL_NaAz
1544,30,0,0,mGL_NaAz
1099,10,0,0,mGL_NaAz
392,56,0,0,mGL_NaAz
602,47,0,0,mGL_NaAz
172,75,0,0,mGL_NaAz
644,54,0,0,mGL_NaAz
444,134,0,0,mGL_NaAz
456,86,0,0,mGL_NaAz
191,35,0,0,mGL_NaAz
288,5,0,0,mGL_NaAz
2484,151,0,0,mGL_NaAz
806,53,0,0,mGL_NaAz
434,3,0,0,mGL_NaAz
217,46,0,0,mGL_NaAz
784,36,0,0,mGL_NaAz
194,59,0,0,mGL_NaAz
671,64,0,0,mGL_NaAz
43,38,0,0,mGL_NaAz
1100,52,0,0,mGL_NaAz
767,80,0,0,mGL_NaAz
599,86,0,0,mGL_NaAz
656,95,0,0,mGL_NaAz
215,29,0,0,mGL_NaAz
748,110,0,0,mGL_NaAz
1291,28,0,0,mGL_NaAz
555,22,0,0,mGL_NaAz
226,10,0,0,mGL_NaAz
637,78,0,0,mGL_NaAz
552,168,0,0,mGL_NaAz
773,2,0,0,mGL_NaAz
630,62,0,0,mGL_NaAz
174,14,0,0,mGL_NaAz
100,74,0,0,mGL_NaAz
2262,29,0,0,mGL_NaAz
388,66,0,0,mGL_NaAz
374,17,0,0,mGL_NaAz
1230,201,0,0,mGL_NaAz
285,53,0,0,mGL_NaAz
124,32,0,0,mGL_NaAz
60,43,0,0,mGL_NaAz
90,88,0,0,mGL_NaAz
207,87,0,0,mGL_NaAz
412,40,0,0,mGL_NaAz
199,180,0,0,mGL_NaAz
1827,191,0,0,mGL_NaAz
438,2,0,0,mGL_NaAz
1540,141,0,0,mGL_NaAz
1001,103,0,0,mGL_NaAz
1145,51,0,0,mGL_NaAz
164,50,0,0,mGL_NaAz
688,95,0,0,mGL_NaAz
350,34,0,0,mGL_NaAz
108,49,0,0,mGL_NaAz
466,113,0,0,mGL_NaAz
109,111,0,0,mGL_NaAz
922,141,0,0,mGL_NaAz
169,15,0,0,mGL_NaAz
609,7,0,0,mGL_NaAz
518,8,0,0,mGL_NaAz
943,19,0,0,mGL_NaAz
98,39,0,0,mGL_NaAz
1087,21,0,0,mGL_NaAz
278,24,0,0,mGL_NaAz
619,68,0,0,mGL_NaAz
1056,73,0,0,mGL_NaAz
436,16,0,0,mGL_NaAz
1257,49,0,0,mGL_NaAz
1560,56,0,0,mGL_NaAz
292,31,0,0,mGL_NaAz
244,46,0,0,mGL_NaAz
952,70,0,0,mGL_NaAz
1094,64,0,0,mGL_NaAz
843,23,0,0,mGL_NaAz
386,10,0,0,mGL_NaAz
291,34,0,0,mGL_NaAz
1107,71,0,0,mGL_NaAz
620,51,0,0,mGL_NaAz
646,11,0,0,mGL_NaAz
193,24,0,0,mGL_NaAz
353,124,0,0,mGL_NaAz
411,10,0,0,mGL_NaAz
1185,58,0,0,mGL_NaAz
277,17,0,0,mGL_NaAz
1689,97,0,0,mGL_NaAz
613,118,0,0,mGL_NaAz
1590,49,0,0,mGL_NaAz
329,202,0,0,mGL_NaAz
227,63,0,0,mGL_NaAz
233,8,0,0,mGL_NaAz
900,105,0,0,mGL_NaAz
323,4,0,0,mGL_NaAz
518,34,0,0,mGL_NaAz
141,26,0,0,mGL_NaAz
235,13,0,0,mGL_NaAz
503,3,0,0,mGL_NaAz
219,46,0,0,mGL_NaAz
990,26,0,0,mGL_NaAz
461,28,0,0,mGL_NaAz
218,121,0,0,mGL_NaAz
50,46,0,0,mGL_NaAz
243,112,0,0,mGL_NaAz
1772,33,0,0,mGL_NaAz
228,55,0,0,mGL_NaAz
425,41,0,0,mGL_NaAz
1076,173,0,0,mGL_NaAz
1243,86,0,0,mGL_NaAz
196,24,0,0,mGL_NaAz
873,63,0,0,mGL_NaAz
1297,117,0,0,mGL_NaAz
332,18,0,0,mGL_NaAz
345,24,0,0,mGL_NaAz
1496,55,0,0,mGL_NaAz
647,15,0,0,mGL_NaAz
798,37,0,0,mGL_NaAz
328,66,0,0,mGL_NaAz
416,107,0,0,mGL_NaAz
448,87,0,0,mGL_NaAz
1164,966,0,0,mGL_NaAz
141,53,0,0,mGL_NaAz
32,120,0,0,mGL_NaAz
2643,98,0,0,mGL_NaAz
724,79,0,0,mGL_NaAz
699,31,0,0,mGL_NaAz
941,62,0,0,mGL_NaAz
